"","month","price","bedrooms","bathrooms","sqft_living","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long"
"8722","10",460000,3,3.25,1370,3,1370,0,2005,0,98107,47.6704,-122.391
"8723","08",625000,3,2.5,2000,5,1040,960,1981,0,98116,47.5639,-122.401
"8724","05",530000,3,1.75,1980,4,1980,0,1973,0,98008,47.6398,-122.113
"8725","04",394950,3,2.5,2050,3,2050,0,2002,0,98168,47.4808,-122.28
"8726","08",324950,4,1.75,2320,3,1160,1160,1959,2014,98178,47.4909,-122.257
"8727","05",330000,3,2.25,1960,3,1750,210,2003,0,98118,47.5417,-122.289
"8728","02",220000,4,1.75,1910,3,1910,0,1986,0,98030,47.35,-122.168
"8729","07",685000,3,3.25,2030,4,2030,0,1980,0,98052,47.6478,-122.117
"8730","02",5e+05,3,2.25,2210,3,1730,480,1972,0,98177,47.7729,-122.389
"8731","09",368000,4,2.75,2610,3,1360,1250,1965,0,98188,47.4435,-122.279
"8732","11",825000,3,2.25,2520,4,1550,970,1990,0,98033,47.6704,-122.183
"8733","09",253000,3,1.75,1570,4,1570,0,1971,0,98031,47.4117,-122.174
"8734","03",392500,4,2.75,2400,5,1320,1080,1953,0,98042,47.3616,-122.144
"8735","02",605000,3,1.75,1930,3,1930,0,1978,0,98177,47.77,-122.391
"8736","09",650000,4,2.5,2820,4,2820,0,1985,0,98052,47.7255,-122.101
"8737","02",877500,4,2,3060,4,2040,1020,1922,0,98144,47.5795,-122.29
"8738","12",234000,2,2,1200,3,1200,0,2003,0,98038,47.349,-122.025
"8739","04",380000,3,1.75,1560,3,1250,310,1970,0,98042,47.4016,-122.131
"8740","09",420000,5,2.25,3070,3,2730,340,1983,0,98001,47.3238,-122.292
"8741","05",256750,3,2.5,1990,3,1570,420,1969,0,98042,47.3939,-122.164
"8742","06",535000,3,2.5,1690,3,1690,0,1984,0,98027,47.5647,-122.092
"8743","11",515000,3,2,1810,4,1810,0,1979,0,98008,47.6112,-122.115
"8744","02",770000,4,1.75,2520,4,1640,880,1953,0,98004,47.6317,-122.205
"8745","01",256000,3,2.5,1570,3,1090,480,1996,0,98001,47.3327,-122.29
"8746","08",165000,3,1.5,1250,4,1250,0,1978,0,98032,47.3678,-122.282
"8747","03",220000,3,1.5,1280,4,1280,0,1962,0,98031,47.3947,-122.197
"8748","06",575000,4,2.5,4620,4,4620,0,1991,0,98023,47.2929,-122.342
"8749","10",375000,3,2.5,1580,3,1580,0,2004,0,98072,47.7611,-122.161
"8750","01",422250,3,1.75,1650,5,1300,350,1977,0,98155,47.7733,-122.324
"8751","06",420000,3,1.75,1660,3,1380,280,1981,0,98011,47.7601,-122.167
"8752","09",608000,4,2.5,2410,3,2410,0,1993,0,98074,47.6329,-122.021
"8753","05",620000,3,2.25,1720,4,1450,270,1921,0,98105,47.6683,-122.286
"8754","02",850000,3,2.5,3120,3,1940,1180,1983,0,98006,47.5507,-122.141
"8755","01",463000,4,2.5,2680,4,1340,1340,1974,0,98027,47.5219,-122.052
"8756","01",750000,5,1.75,2640,4,1400,1240,1954,0,98178,47.5022,-122.223
"8757","03",1070000,3,3.25,3730,3,3730,0,1989,0,98077,47.7246,-122.059
"8758","09",290000,3,2,1700,3,1700,0,1986,0,98038,47.3781,-122.044
"8759","07",525000,4,1.75,2280,3,1250,1030,1947,0,98116,47.5655,-122.395
"8760","02",319000,3,2.25,1220,3,1220,0,1986,0,98034,47.7151,-122.203
"8761","05",350000,3,2.5,2010,3,2010,0,1977,0,98070,47.5069,-122.472
"8762","02",454900,3,1.75,2130,4,1430,700,1973,0,98027,47.5326,-122.049
"8763","04",272000,4,2.25,1800,3,1800,0,1992,0,98022,47.2126,-121.984
"8764","08",285000,3,1.75,1020,5,1020,0,1954,0,98118,47.5332,-122.29
"8765","03",280000,4,2,1600,3,1600,0,1994,0,98003,47.2701,-122.313
"8766","09",477000,4,1.5,1380,3,1080,300,1928,0,98125,47.7093,-122.306
"8767","07",750000,3,2.25,3270,4,3270,0,1982,0,98056,47.5197,-122.191
"8768","11",595000,4,2.5,2100,3,1400,700,1907,1993,98107,47.6634,-122.358
"8769","07",525000,3,2.25,2110,3,2110,0,2001,0,98103,47.6915,-122.339
"8770","07",319000,3,1.75,1640,4,1640,0,1966,0,98070,47.3944,-122.506
"8771","08",225000,3,2,1320,3,1320,0,1986,0,98023,47.3096,-122.357
"8772","07",485000,4,2.5,2420,5,1210,1210,1958,0,98028,47.7397,-122.259
"8773","01",674000,3,3.25,2320,3,1930,390,2014,0,98125,47.7132,-122.293
"8774","01",442250,3,2.5,2170,3,2170,0,2003,0,98059,47.4833,-122.139
"8775","05",591000,4,2.25,2710,4,2710,0,1977,0,98077,47.77,-122.097
"8776","11",276000,3,2,1450,3,1450,0,1998,0,98042,47.3637,-122.075
"8777","08",394000,3,2.5,1370,3,1370,0,1988,0,98034,47.7139,-122.203
"8778","11",355000,3,2.5,1810,3,1070,740,2001,0,98019,47.7364,-121.969
"8779","05",260000,3,2.5,1420,4,1020,400,1963,0,98032,47.3661,-122.29
"8780","07",3e+05,3,2.75,2090,3,1340,750,1987,0,98023,47.2741,-122.337
"8781","03",310000,3,2.75,2090,3,1340,750,1987,0,98023,47.2741,-122.337
"8782","12",344950,3,2,1330,3,1330,0,1985,0,98034,47.7322,-122.236
"8783","06",230000,5,2,1910,4,1110,800,1951,0,98178,47.4975,-122.261
"8784","04",336950,3,1.75,2310,4,1410,900,1978,0,98032,47.3743,-122.285
"8785","06",7e+05,3,2.75,2500,5,1390,1110,1948,0,98177,47.7032,-122.37
"8786","09",230000,3,2,1310,3,1310,0,1987,0,98038,47.3597,-122.051
"8787","06",443500,4,2.5,2040,3,2040,0,1994,0,98014,47.6458,-121.904
"8788","04",471000,4,2.5,2040,3,2040,0,1994,0,98014,47.6458,-121.904
"8789","12",595000,3,2.25,2400,3,1400,1000,1962,0,98115,47.6901,-122.282
"8790","12",6e+05,4,1.75,1700,4,1700,0,1975,0,98052,47.651,-122.119
"8791","05",1381000,4,3.75,3160,3,3160,0,1997,0,98040,47.5623,-122.221
"8792","11",427800,3,1.75,1340,3,1340,0,1985,0,98034,47.7268,-122.213
"8793","06",445000,4,2,1470,4,1470,0,1965,0,98008,47.631,-122.117
"8794","07",382000,3,1.75,1790,4,1790,0,1953,0,98133,47.7442,-122.338
"8795","11",577000,3,1.5,1560,5,1200,360,1989,0,98074,47.619,-122.054
"8796","05",427000,3,2.5,2620,4,2620,0,1990,0,98038,47.4583,-122.036
"8797","06",1234580,5,3.25,3240,4,2500,740,1939,0,98115,47.6792,-122.273
"8798","02",435000,4,1.75,2520,5,1260,1260,1955,0,98056,47.4835,-122.192
"8799","03",1450000,3,1.75,2230,3,2230,0,1949,0,98004,47.6204,-122.217
"8800","05",425000,4,3,2430,3,2430,0,2002,0,98038,47.356,-122.014
"8801","04",746500,4,2.5,3460,3,3460,0,1987,0,98074,47.637,-122.04
"8802","06",229950,3,2,1410,3,1410,0,1983,0,98058,47.427,-122.147
"8803","05",2555000,4,2.5,5300,2,4570,730,1923,0,98105,47.661,-122.269
"8804","04",1400000,4,3.5,4380,3,4380,0,1993,0,98077,47.7279,-122.048
"8805","10",753000,3,2.25,2290,4,2290,0,1984,0,98006,47.5545,-122.163
"8806","12",725000,3,2.5,2620,3,2620,0,1985,0,98052,47.7238,-122.114
"8807","08",295000,4,3,2120,3,2120,0,1964,0,98007,47.6214,-122.14
"8808","06",225000,3,1.75,1580,4,1580,0,1967,0,98003,47.317,-122.325
"8809","08",1699000,3,3.25,4160,3,3690,470,2001,0,98040,47.5749,-122.214
"8810","02",431000,3,2.25,1830,3,1460,370,1979,0,98034,47.7286,-122.215
"8811","03",358500,3,2.5,2000,3,1360,640,1998,0,98042,47.3724,-122.107
"8812","03",468000,4,2.5,3040,3,3040,0,2000,0,98019,47.7245,-121.959
"8813","09",375000,3,2,1450,5,1450,0,1955,0,98133,47.7517,-122.342
"8814","05",295000,3,2.5,1560,3,1560,0,2003,0,98038,47.3838,-122.026
"8815","07",403900,4,2.5,2050,4,1690,360,1986,0,98198,47.398,-122.31
"8816","07",269950,3,1.75,1760,4,1460,300,1956,0,98002,47.2868,-122.21
"8817","02",640000,3,3.5,1740,3,1310,430,1998,0,98122,47.6085,-122.311
"8818","06",255000,3,1.75,1700,3,1700,0,1987,0,98030,47.355,-122.176
"8819","06",3e+05,4,2.5,2620,3,2620,0,2008,0,98042,47.3663,-122.115
"8820","03",270000,3,2.25,1500,4,1500,0,1973,0,98058,47.4597,-122.162
"8821","03",575000,4,1.75,1630,3,1160,470,1947,0,98116,47.5674,-122.384
"8822","02",246900,3,1.5,1370,5,1370,0,1968,0,98001,47.3068,-122.27
"8823","04",635000,2,2.5,1390,3,1130,260,2006,0,98102,47.6228,-122.319
"8824","03",450000,3,2,1540,3,1540,0,1900,1973,98077,47.721,-122.078
"8825","06",785000,3,3.5,4500,3,4500,0,2004,0,98092,47.3043,-122.159
"8826","02",522500,4,3,2370,3,1380,990,1977,0,98125,47.7258,-122.306
"8827","07",150000,2,1.5,1360,4,1360,0,1978,0,98092,47.2857,-122.189
"8828","12",199950,2,1.75,870,4,870,0,1946,0,98001,47.275,-122.278
"8829","06",3e+06,4,4.25,4850,5,3850,1000,1989,0,98034,47.7011,-122.244
"8830","07",379900,3,2,3110,3,3020,90,1999,0,98058,47.4343,-122.082
"8831","11",950000,4,2.5,3700,3,3700,0,2006,0,98029,47.5427,-121.995
"8832","06",785000,3,1.75,1670,5,1670,0,1961,0,98040,47.5754,-122.233
"8833","06",245700,3,2.25,1640,3,1180,460,1968,0,98032,47.3733,-122.289
"8834","04",951000,3,2.25,3400,3,3400,0,1961,0,98118,47.5435,-122.26
"8835","04",499950,3,1.75,2060,5,1030,1030,1951,0,98118,47.5635,-122.282
"8836","02",257000,3,1.75,1330,4,1330,0,1989,0,98092,47.3126,-122.129
"8837","09",549000,3,2,2330,4,1580,750,1900,0,98122,47.6025,-122.303
"8838","02",1600000,3,2.75,3040,4,3040,0,1980,0,98004,47.638,-122.225
"8839","12",1400000,5,3.75,3700,3,2900,800,1983,0,98115,47.6865,-122.266
"8840","08",619000,3,2,1990,5,1430,560,1927,0,98144,47.5891,-122.293
"8841","10",311000,5,3,2020,3,1220,800,1993,0,98108,47.5482,-122.294
"8842","07",6e+05,5,2.25,2980,3,1580,1400,1960,0,98125,47.7048,-122.279
"8843","06",1080000,4,3.5,3990,3,3990,0,2008,0,98006,47.5641,-122.124
"8844","09",514000,3,2.25,2260,3,1450,810,1962,0,98072,47.7657,-122.131
"8845","09",530000,2,2.5,1900,3,1900,0,2006,0,98053,47.7029,-122.015
"8846","08",511000,5,2.5,3361,3,3361,0,2006,0,98092,47.3427,-122.169
"8847","05",2100000,4,1.75,3550,3,3550,0,1962,2002,98039,47.6236,-122.235
"8848","03",370000,5,2.5,2740,3,2740,0,2005,0,98031,47.4042,-122.204
"8849","12",5e+05,4,1.75,2040,5,1020,1020,1943,0,98136,47.5507,-122.383
"8850","11",710000,4,2.5,4070,3,4070,0,1998,0,98038,47.4433,-122.016
"8851","08",415000,3,1.75,2000,4,2000,0,1959,0,98133,47.7535,-122.334
"8852","06",1800000,5,4.5,4400,3,3390,1010,2003,0,98004,47.6232,-122.207
"8853","12",236000,3,1.75,1300,3,1300,0,1967,0,98003,47.3357,-122.305
"8854","12",278000,2,2.5,1420,3,1420,0,2004,0,98059,47.4871,-122.165
"8855","06",312000,3,2.25,1540,5,770,770,1954,0,98115,47.6942,-122.304
"8856","03",539000,3,2.25,1540,5,770,770,1954,0,98115,47.6942,-122.304
"8857","09",498000,3,3,2360,3,1780,580,1983,0,98125,47.7142,-122.281
"8858","05",857000,4,3,3720,3,3720,0,1991,0,98033,47.6907,-122.161
"8859","02",780000,3,1.75,1690,4,1690,0,1978,0,98040,47.5897,-122.233
"8860","09",650000,3,2,2300,4,1150,1150,1938,0,98199,47.6521,-122.413
"8861","04",559500,4,1.75,1650,3,1650,0,1973,0,98027,47.5688,-122.087
"8862","07",671500,4,2.25,2130,4,2130,0,1977,0,98006,47.5589,-122.128
"8863","09",813000,4,2.5,3320,3,3320,0,1999,0,98074,47.6247,-122.016
"8864","07",182000,3,2.25,1960,3,1290,670,1965,0,98003,47.3344,-122.301
"8865","05",740000,4,1.75,2010,3,2010,0,1902,0,98119,47.6337,-122.371
"8866","04",663000,4,2.5,3570,3,3570,0,2005,0,98075,47.5927,-122.006
"8867","06",329950,3,2.5,1820,3,1820,0,1983,0,98055,47.4575,-122.204
"8868","08",1047500,3,2.25,2930,3,2670,260,1999,0,98117,47.6763,-122.404
"8869","11",402300,3,1.75,1480,3,870,610,1926,0,98115,47.681,-122.304
"8870","05",492000,4,2.5,3305,5,2245,1060,1922,1956,98133,47.7563,-122.338
"8871","05",448000,4,2.5,2230,3,1650,580,2006,0,98059,47.4799,-122.129
"8872","09",695000,3,3.75,2380,3,1690,690,1927,0,98112,47.6374,-122.307
"8873","12",485000,2,1.75,2060,3,1030,1030,1929,0,98115,47.6856,-122.312
"8874","08",383000,4,2.5,2370,3,2370,0,1966,0,98055,47.464,-122.192
"8875","12",490000,4,2.5,2242,3,2242,0,1995,0,98028,47.7443,-122.228
"8876","11",240000,2,1.5,1078,3,1078,0,1990,0,98028,47.7532,-122.244
"8877","02",524950,3,1.5,2700,3,2120,580,1977,2014,98019,47.7348,-121.984
"8878","04",729000,4,2.5,2450,3,2450,0,1985,0,98052,47.7177,-122.104
"8879","09",460000,3,1.75,1420,4,1420,0,1960,0,98007,47.6112,-122.133
"8880","10",687500,3,1.5,1280,3,1280,0,1904,0,98122,47.6174,-122.308
"8881","08",1168000,5,2.75,2910,5,1780,1130,1972,0,98006,47.5696,-122.183
"8882","10",825000,4,2.25,2430,4,2430,0,1979,0,98006,47.5563,-122.163
"8883","07",314950,2,2.5,1860,3,1860,0,2003,0,98038,47.3847,-122.029
"8884","06",470000,3,2,1800,3,1800,0,1956,1990,98033,47.6935,-122.173
"8885","08",5e+05,3,1.5,1960,4,1020,940,1958,0,98006,47.5765,-122.159
"8886","11",313000,3,1.5,1550,2,1550,0,1925,0,98166,47.4693,-122.349
"8887","08",3e+05,4,1.75,2080,4,1330,750,1967,0,98032,47.3749,-122.291
"8888","10",619500,4,2.5,2210,4,1480,730,1912,0,98126,47.5719,-122.377
"8889","06",305000,3,1.5,1210,4,610,600,1983,0,98106,47.5524,-122.356
"8890","04",874000,3,2.5,1350,3,1350,0,2007,0,98119,47.6265,-122.364
"8891","03",477500,3,2,1860,3,1860,0,1991,0,98029,47.5706,-121.999
"8892","11",7e+05,3,2,1940,3,1090,850,1926,0,98107,47.6659,-122.359
"8893","03",515000,4,3.5,3400,3,3400,0,2005,0,98038,47.3559,-122
"8894","10",590000,4,2.5,2240,3,2240,0,1991,0,98133,47.7125,-122.332
"8895","07",205000,3,1.75,1170,3,1170,0,1981,0,98042,47.3679,-122.088
"8896","10",310000,3,3.25,3130,3,2190,940,1987,0,98023,47.3078,-122.338
"8897","08",442500,2,2.25,1510,3,1510,0,1987,0,98074,47.6264,-122.058
"8898","11",1078500,4,3.5,3740,3,3740,0,2000,0,98072,47.7375,-122.139
"8899","08",530000,4,2.5,2690,3,2690,0,1980,1991,98038,47.3843,-122.006
"8900","06",343500,4,1.75,1760,4,1180,580,1950,0,98178,47.5045,-122.24
"8901","04",334900,4,1.75,2180,3,1270,910,1911,0,98118,47.5487,-122.277
"8902","11",544300,4,1.75,1560,5,1560,0,1969,0,98052,47.6707,-122.149
"8903","05",370000,3,2.5,1780,3,1780,0,2001,0,98155,47.7346,-122.308
"8904","05",245000,3,1.75,1260,3,1260,0,1994,0,98038,47.385,-122.031
"8905","02",535000,4,1.75,1570,5,1570,0,1928,0,98136,47.5405,-122.393
"8906","11",490000,4,2.25,2020,3,1710,310,1938,0,98117,47.6867,-122.369
"8907","12",651500,4,1.5,1500,5,1420,80,1929,0,98103,47.6893,-122.35
"8908","01",270000,4,2.5,1670,3,1170,500,1961,0,98168,47.4884,-122.319
"8909","04",1164000,3,3.5,3620,3,2920,700,1999,0,98006,47.5646,-122.127
"8910","07",289000,2,1.5,1010,3,860,150,2007,0,98118,47.5659,-122.286
"8911","04",240000,3,1.5,1460,4,1460,0,1977,0,98010,47.3119,-122.015
"8912","05",790000,3,1.75,1790,3,1350,440,1940,0,98199,47.6366,-122.401
"8913","12",350000,3,2.25,1760,3,1760,0,1995,0,98019,47.7466,-121.979
"8914","10",246950,3,3.5,1790,3,1480,310,2006,0,98108,47.542,-122.321
"8915","02",533000,4,2.5,2590,3,2590,0,2003,0,98028,47.7599,-122.233
"8916","10",495000,4,2.5,4060,3,2790,1270,2007,0,98038,47.3694,-122.056
"8917","06",862000,4,2.5,3190,3,3190,0,1990,0,98077,47.713,-122.072
"8918","08",870000,4,2.5,3190,3,3190,0,1990,0,98077,47.713,-122.072
"8919","02",875000,4,1.75,2180,4,2180,0,1966,0,98040,47.5359,-122.233
"8920","07",325000,4,2.75,2110,4,2110,0,1991,0,98031,47.3877,-122.171
"8921","09",615000,2,1.5,1210,5,1210,0,1907,0,98117,47.6793,-122.397
"8922","07",334950,4,2.5,2410,3,2410,0,1992,0,98003,47.2641,-122.312
"8923","08",775000,3,2.5,1980,4,1980,0,1989,0,98033,47.6884,-122.204
"8924","08",6e+05,4,2.5,2370,4,1600,770,1967,0,98006,47.5564,-122.177
"8925","07",565000,3,1.75,1720,3,1270,450,1931,2003,98103,47.649,-122.335
"8926","04",825000,3,2.25,2510,3,1810,700,1968,0,98115,47.7003,-122.285
"8927","04",495000,3,2.5,2577,3,2577,0,2000,0,98092,47.2935,-122.108
"8928","05",525000,3,1.5,1540,3,1540,0,1941,2009,98126,47.5678,-122.378
"8929","08",507000,3,2.25,1810,3,1450,360,1984,0,98074,47.6258,-122.038
"8930","04",275900,3,1.75,1380,3,1380,0,1967,0,98003,47.3117,-122.321
"8931","06",1170000,4,2.5,2570,3,2570,0,2000,0,98004,47.593,-122.197
"8932","12",275000,4,1.75,1690,3,1690,0,1957,0,98178,47.497,-122.227
"8933","01",233000,4,2,2130,4,1250,880,1968,0,98001,47.3069,-122.271
"8934","09",666000,3,2.5,3000,4,2110,890,1918,0,98144,47.5781,-122.293
"8935","08",317500,4,2.5,2150,4,1360,790,1979,0,98059,47.4785,-122.16
"8936","07",420000,4,2,2280,4,1270,1010,1989,0,98198,47.3594,-122.322
"8937","03",290000,4,2,1560,5,1560,0,1942,1967,98168,47.4927,-122.312
"8938","06",320000,3,2,1880,5,940,940,1952,0,98059,47.5091,-122.144
"8939","03",650000,3,2.5,2320,3,2320,0,2004,0,98075,47.591,-122.017
"8940","07",325000,3,1.75,1010,4,1010,0,1967,0,98034,47.7317,-122.231
"8941","08",5e+05,3,1.75,1560,3,1560,0,1961,0,98005,47.5966,-122.175
"8942","07",443000,4,1.5,1860,3,1860,0,1964,0,98034,47.729,-122.235
"8943","06",213400,3,1.5,1150,4,1150,0,1963,0,98055,47.4417,-122.194
"8944","10",480000,4,1.75,1920,3,1920,0,1964,0,98008,47.6344,-122.118
"8945","01",275000,4,2.25,2490,3,1460,1030,1978,0,98023,47.3115,-122.396
"8946","07",299880,3,2.5,1460,3,1460,0,2000,0,98108,47.544,-122.296
"8947","05",499950,3,3.5,1820,3,1430,390,2014,0,98144,47.596,-122.298
"8948","12",1705000,5,3,4290,3,2480,1810,1972,2007,98040,47.5473,-122.211
"8949","08",550000,4,2.75,2230,5,1480,750,1960,0,98027,47.5246,-122.044
"8950","06",3e+05,4,2.5,2070,3,2070,0,2003,0,98092,47.3352,-122.189
"8951","10",920000,3,1.75,2480,3,1240,1240,1948,2014,98122,47.615,-122.288
"8952","08",2300000,4,3.25,4110,3,2720,1390,2001,0,98115,47.6934,-122.271
"8953","07",620000,4,2.75,2290,5,1550,740,1928,0,98115,47.6793,-122.316
"8954","05",978000,4,2.75,2620,4,1720,900,1926,0,98144,47.58,-122.285
"8955","12",387500,4,2.5,3190,3,3190,0,1979,0,98058,47.4445,-122.126
"8956","04",568000,3,2.5,1740,3,1740,0,2008,0,98116,47.5892,-122.387
"8957","09",525000,4,2.5,2140,3,2140,0,1996,0,98133,47.7173,-122.338
"8958","06",560000,3,2.5,2070,3,2070,0,1996,0,98056,47.5295,-122.18
"8959","10",394000,3,2.5,1680,3,1680,0,2008,0,98053,47.6964,-122.024
"8960","11",1295000,3,2.75,3340,3,2550,790,1956,1988,98105,47.6665,-122.27
"8961","07",315000,3,2.5,1260,3,1260,0,1999,0,98059,47.4914,-122.155
"8962","05",590000,4,2.25,2430,3,2430,0,1993,0,98077,47.7642,-122.048
"8963","11",751000,3,2.5,3380,3,3380,0,1994,0,98059,47.5275,-122.148
"8964","05",189000,2,2,1700,5,850,850,1927,0,98002,47.3025,-122.224
"8965","10",440500,3,2.5,1600,3,1600,0,2002,0,98053,47.6868,-122.042
"8966","03",1017000,3,2.5,2605,4,2090,515,1979,0,98033,47.6529,-122.202
"8967","05",589000,2,2,1850,3,1850,0,2010,0,98053,47.7101,-122.014
"8968","08",273000,3,2.25,1830,3,1830,0,1986,0,98092,47.2642,-122.219
"8969","06",950000,3,3.25,3050,4,1650,1400,1962,0,98198,47.3881,-122.326
"8970","11",277700,2,1.5,1240,3,1200,40,1967,0,98008,47.6104,-122.112
"8971","11",299900,3,2.25,2100,3,2100,0,1984,0,98001,47.3336,-122.269
"8972","05",464000,2,2,1230,3,1230,0,1952,2004,98133,47.7145,-122.35
"8973","03",281000,3,1.75,1690,4,1690,0,1988,0,98023,47.314,-122.365
"8974","06",282000,4,2,1890,3,1890,0,1997,0,98030,47.3846,-122.205
"8975","02",745000,4,1.75,1990,4,1990,0,1972,0,98006,47.5639,-122.149
"8976","08",245000,3,1.75,1480,4,1480,0,1980,0,98023,47.2977,-122.367
"8977","10",250000,3,1.75,1480,4,1480,0,1980,0,98023,47.2977,-122.367
"8978","09",470000,3,2.5,2120,3,1770,350,2005,0,98052,47.674,-122.142
"8979","10",216650,3,3.5,1480,3,1300,180,2007,0,98109,47.5421,-122.322
"8980","06",590000,4,2.5,2010,4,2010,0,1989,0,98029,47.5782,-122.018
"8981","10",935000,5,2.5,3150,3,1800,1350,1975,0,98005,47.6368,-122.157
"8982","09",848000,3,3.5,3010,3,3010,0,2000,0,98007,47.5943,-122.15
"8983","03",827500,5,4.25,3920,3,3000,920,2000,0,98029,47.5492,-122.008
"8984","05",630000,2,2.25,2550,3,1720,830,2011,0,98056,47.5304,-122.202
"8985","09",570000,4,2.75,3140,3,1900,1240,1968,1986,98034,47.7086,-122.243
"8986","12",2750000,4,4,4130,4,2860,1270,1993,0,98075,47.5968,-122.083
"8987","01",514500,4,2.5,2990,4,1740,1250,1976,0,98003,47.3424,-122.329
"8988","12",228900,4,1.5,1570,3,1570,0,1943,0,98166,47.4789,-122.335
"8989","06",660000,3,2.75,2210,3,2210,0,2008,0,98053,47.6954,-122.017
"8990","03",647000,4,2.5,2390,3,2390,0,2000,0,98075,47.5965,-122.038
"8991","06",366000,3,1.75,1520,3,1520,0,1976,0,98011,47.7687,-122.223
"8992","07",354000,5,1.75,1830,4,1060,770,1962,0,98106,47.5208,-122.35
"8993","05",850000,4,3.5,2640,3,2640,0,1937,1998,98136,47.5421,-122.383
"8994","05",496700,3,2.5,1740,4,1740,0,1989,0,98029,47.5783,-122.001
"8995","11",3e+05,3,2,1550,4,1550,0,1965,0,98055,47.4654,-122.195
"8996","05",350000,3,2.25,1640,4,1640,0,1985,0,98007,47.5948,-122.153
"8997","09",561000,3,2.25,1640,4,1640,0,1985,0,98007,47.5948,-122.153
"8998","07",475000,3,1.75,1260,3,1260,0,1954,2014,98006,47.5727,-122.138
"8999","10",275000,3,1.5,1170,3,840,330,2007,0,98126,47.5459,-122.376
"9000","10",290000,3,1.75,1590,4,1090,500,1980,0,98038,47.3621,-122.031
"9001","02",199000,3,2.5,1750,3,1330,420,1993,0,98038,47.352,-122.058
"9002","03",279900,4,2.5,1770,3,1770,0,2001,0,98042,47.3672,-122.099
"9003","05",1655000,4,2.25,3530,3,2860,670,1940,0,98105,47.6618,-122.273
"9004","04",405000,3,2.5,2160,3,1360,800,1978,0,98133,47.7295,-122.331
"9005","01",615000,4,2.25,2360,3,2360,0,1977,0,98074,47.6307,-122.051
"9006","10",268000,3,1.75,1980,3,1180,800,1978,0,98023,47.3104,-122.394
"9007","08",451000,4,1.5,1620,3,1620,0,1955,0,98125,47.7065,-122.297
"9008","12",850000,2,2.75,2700,3,2700,0,2012,0,98053,47.7187,-122.024
"9009","09",1180000,5,2.25,3270,5,2470,800,1968,0,98040,47.5428,-122.236
"9010","06",450000,2,1.75,840,3,700,140,1912,0,98107,47.6692,-122.359
"9011","04",370350,3,3.5,1340,3,1080,260,2002,0,98133,47.711,-122.356
"9012","07",543000,3,2.5,1540,3,1540,0,2004,0,98103,47.6498,-122.346
"9013","01",265000,2,2,1650,5,1650,0,1942,0,98146,47.5073,-122.36
"9014","03",497000,3,2.5,2630,3,2630,0,2001,0,98065,47.5322,-121.868
"9015","04",419000,4,2.25,1880,3,1100,780,1979,0,98028,47.7731,-122.257
"9016","07",545800,4,2.5,1980,3,1980,0,1989,0,98029,47.579,-122.001
"9017","11",195000,3,2,1230,3,1230,0,1959,0,98168,47.4853,-122.304
"9018","12",1125000,4,2.5,2520,5,1670,850,1925,0,98119,47.6434,-122.358
"9019","09",255000,5,1.75,1970,5,1170,800,1977,0,98002,47.2925,-122.196
"9020","06",5e+05,2,1.5,1520,5,1520,0,1951,0,98125,47.7131,-122.306
"9021","05",855000,4,2.75,2600,4,1300,1300,1960,0,98199,47.6382,-122.397
"9022","01",390000,4,2,2290,3,2290,0,1920,0,98166,47.4678,-122.363
"9023","03",339000,3,2,1979,4,1329,650,1956,0,98198,47.3912,-122.301
"9024","03",1325000,4,3.5,2170,3,2170,0,1905,1989,98115,47.6828,-122.329
"9025","02",429900,4,1.5,1820,4,1190,630,1962,0,98056,47.521,-122.179
"9026","09",370900,3,1.5,1200,4,1200,0,1975,0,98011,47.7392,-122.194
"9027","02",499000,4,2.5,1970,3,1440,530,1999,0,98144,47.5949,-122.308
"9028","09",615000,3,1.75,1920,3,1070,850,1950,0,98102,47.6392,-122.318
"9029","01",455000,2,1.5,1020,3,1020,0,2001,0,98115,47.6774,-122.325
"9030","10",580000,3,2.25,1670,4,1220,450,1974,0,98005,47.6028,-122.172
"9031","05",966000,5,4.5,3810,3,3810,0,2008,0,98074,47.5915,-122.058
"9032","10",240000,4,1.75,2020,3,1010,1010,1954,0,98168,47.5059,-122.303
"9033","02",328500,3,2.25,1390,3,1390,0,2004,0,98125,47.7227,-122.296
"9034","01",319000,3,1.5,2010,4,1110,900,1964,0,98168,47.4738,-122.266
"9035","05",650000,4,2,1820,3,1640,180,1945,0,98115,47.6815,-122.269
"9036","02",398500,3,2.5,1630,3,1630,0,1996,0,98177,47.7753,-122.375
"9037","06",815000,3,2,2270,4,2270,0,1968,0,98040,47.5434,-122.229
"9038","03",1065000,3,2.75,2290,4,1950,340,1995,0,98033,47.6811,-122.207
"9039","10",510000,3,2.25,2750,3,1870,880,1981,0,98014,47.6367,-121.948
